"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDEX_TYPE.Name","COICOP_1999.Name","TYPE_OF_TRANSFORMATION.Name","FREQUENCY.Name","SCALE.Name","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"IMF.STA:CPI(1.0.0)","GHA.CPI._T.IX.A","OBS_VALUE","Ghana","Consumer price index (CPI)","All Items","Index","Annual","Units","13.71201021118948","15.82900637287202","17.67770514291522","19.57527713210614","22.8041485483737","27.1932512119667","30.1120088734916","32.74032333378522","36.40276752810535","40.64958439306718","46.94604893469848","54.99728200882418","64.59685668229078","72.58872911524504","78.2570125089161","83.84741178337433","92.1376481772255","101.3247747800771"
"IMF.STA:CPI(1.0.0)","GIN.CPI._T.IX.A","OBS_VALUE","Guinea","Consumer price index (CPI)","All Items","Index","Annual","Units","","","21.71776729559753","25.6650943396227","31.58490566037742","33.0644654088051","38.04075634859635","46.14987655423302","53.17679248695062","59.49823072774348","63.15767272095805","70.59769867445115","76.36742346711488","83.1750901199237","91.349219426788","99.99999999999994","110.6016203387166","124.5344252693584"
"IMF.STA:CPI(1.0.0)","GLP.CPI._T.IX.A","OBS_VALUE","Guadeloupe","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","94.2108333333333","96.6366666666667","98.4525","99.3516666666667","99.7025","100.000833333333","99.9066666666667","","","","",""
"IMF.STA:CPI(1.0.0)","GMB.CPI._T.IX.A","OBS_VALUE","Gambia, The","Consumer price index (CPI)","All Items","Index","Annual","Units","","45.3775673786386","46.31075860535388","48.79724563307432","50.96562683432485","53.29042740713085","55.9814238660706","58.66622726710965","61.16207747921252","64.64778372207365","68.49303348215548","73.1563508077971","78.44467176963255","84.7470655448074","90.2733947728635","96.69695729048286","102.4323210645312","109.9819391702281"
"IMF.STA:CPI(1.0.0)","GNB.CPI._T.IX.A","OBS_VALUE","Guinea-Bissau","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","92.86665162454872","97.55279783393505","99.63120487364623","100.8338786101083","99.31204873646212","100.7786101083033","102.2934341155235","104.0233333333333","104.42","104.6775","105.8708333333333","108.2449749088286"
"IMF.STA:CPI(1.0.0)","GNQ.CPI._T.IX.A","OBS_VALUE","Equatorial Guinea, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","111.3333333333333","116.6833333333334","120.95","124.5166666666667","129.8833333333333","132.0609973731125","133.9256183032298","134.9225","136.3527784865066","138.4393513624258","145.0383333333333","144.8975"
"IMF.STA:CPI(1.0.0)","GRC.CPI._T.IX.A","OBS_VALUE","Greece","Consumer price index (CPI)","All Items","Index","Annual","Units","81.84416000000002","84.745595","87.45401916666665","89.98581583333335","93.72274416666669","94.8568575","99.32745083333332","102.6349091666666","104.176","103.2162583333333","101.8617916666667","100.093585","99.26715833333336","100.3801958333333","101.0081958333333","101.2637541666667","99.9999991666667","101.2238241666667"
"IMF.STA:CPI(1.0.0)","GRD.CPI._T.IX.A","OBS_VALUE","Grenada","Consumer price index (CPI)","All Items","Index","Annual","Units","82.97833333333332","85.8625","89.51333333333332","92.9675","100.4358333333333","100.1258333333333","103.5666666666666","106.7083333333334","109.2808333333333","109.23275","108.1583333333333","107.6008333333334","109.3766666666666","110.370308025","111.257798225","111.9232864833334","111.0942342166667","112.4490416666666"
"IMF.STA:CPI(1.0.0)","GUY.CPI._T.IX.A","OBS_VALUE","Guyana","Consumer price index (CPI)","All Items","Index","Annual","Units","","73.87810347987015","78.81106110577568","88.42613228015942","95.59043703287365","98.41255442670538","102.0866666666667","107.1682710540299","109.7316666666667","111.8179419747532","112.7713358497514","111.6416666666667","112.575","114.7191666666667","116.1908333333334","118.6160042998976","119.7942609856205","125.8233333333334"
"IMF.STA:CPI(1.0.0)","HKG.CPI._T.IX.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Consumer price index (CPI)","All Items","Index","Annual","Units","","66.24166666666665","67.56666666666665","68.94166666666665","71.90833333333332","72.325","73.98333333333332","77.90833333333332","81.06666666666668","84.58333333333336","88.325","90.96666666666668","93.15833333333335","94.55","96.82499999999997","99.61666666666667","99.86666666666667","101.4333333333333"
"IMF.STA:CPI(1.0.0)","HND.CPI._T.IX.A","OBS_VALUE","Honduras","Consumer price index (CPI)","All Items","Index","Annual","Units","145.6833333333333","158.5166666666667","167.3583333333334","178.9666666666666","199.375","210.3333333333334","220.2166666666667","235.1083333333333","247.325","260.0916666666668","276.0333333333332","284.75","292.5083333333332","304.0166666666668","317.2333333333332","331.0833333333332","342.5666666666668","357.9166666666668"
"IMF.STA:CPI(1.0.0)","HRV.CPI._T.IX.A","OBS_VALUE","Croatia, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","79.94166666666668","82.49166666666667","84.88333333333333","90.04166666666669","92.18333333333335","93.13333333333335","95.25","98.5","100.6833333333333","100.4666666666666","100.0","98.875","99.99166666666667","101.4916666666667","102.275","102.4333333333334","105.05"
"IMF.STA:CPI(1.0.0)","HTI.CPI._T.IX.A","OBS_VALUE","Haiti","Consumer price index (CPI)","All Items","Index","Annual","Units","35.1989435174286","40.1172948259181","44.6686882661376","47.59771587813532","54.87149147739462","55.08762262235898","57.74689051133335","61.4038826130238","64.48515495849428","67.55788809952207","69.88064084354555","74.58489426288925","83.1643255800611","92.04634933894272","103.5350326181662","122.9","150.9166666666667","176.3333333333333"
"IMF.STA:CPI(1.0.0)","HUN.CPI._T.IX.A","OBS_VALUE","Hungary","Consumer price index (CPI)","All Items","Index","Annual","Units","90.08333333333331","93.29166666666664","96.95833333333331","104.675","111.0","115.675","121.2916666666667","126.0583333333333","133.1833333333333","135.4916666666666","135.1833333333334","135.1","135.6333333333333","138.8183333333333","142.775","147.5416666666667","152.45","160.2416666666667"
"IMF.STA:CPI(1.0.0)","IDN.CPI._T.IX.A","OBS_VALUE","Indonesia","Consumer price index (CPI)","All Items","Index","Annual","Units","56.6010175","62.51763416666668","70.71286583333335","75.24313","82.9379925","86.57599750000001","91.02098583333336","95.89611333333335","99.9999875","106.4125","113.2175","120.4216666666667","124.6675","129.4158333333333","133.555","137.6025","140.2458","142.4338166666666"
"IMF.STA:CPI(1.0.0)","IND.CPI._T.IX.A","OBS_VALUE","India","Consumer price index (CPI)","All Items","Index","Annual","Units","53.13259859799398","55.38879130886972","58.5994155445597","62.33388677248425","67.5383094411875","74.88806664508142","83.86668895902751","91.34071498098385","99.99889853543768","110.0166666666667","117.35","123.1083333333334","129.2","133.5","138.7583333333333","143.9333333333333","153.4666666666667","161.3416666666667"
"IMF.STA:CPI(1.0.0)","IRL.CPI._T.IX.A","OBS_VALUE","Ireland","Consumer price index (CPI)","All Items","Index","Annual","Units","71.91666666666664","73.68333333333335","76.58333333333331","80.325","83.56666666666668","79.85","79.11666666666665","81.13333333333333","82.50833333333333","82.93333333333335","83.09166666666668","82.81666666666668","82.83333333333331","83.13333333333335","83.525","84.30833333333335","84.03333333333332","86.0"
"IMF.STA:CPI(1.0.0)","IRN.CPI._T.IX.A","OBS_VALUE","Iran, Islamic Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","4.392458100558652","4.832402234636865","5.670391061452502","7.111266294227175","8.074953445065166","8.88966480446926","11.22705865662183","14.28719700910352","19.51674480502989","22.75780342096166","25.59904270838198","27.4538022738507","29.66243990528405","35.00586693151902","48.97577921757708","63.9594972067038","91.71089385474842"
"IMF.STA:CPI(1.0.0)","IRQ.CPI._T.IX.A","OBS_VALUE","Iraq","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","","","","","","103.5570163789287","104.1333333333333","104.325","104.7083333333334","104.5","105.1","111.45"
"IMF.STA:CPI(1.0.0)","ISL.CPI._T.IX.A","OBS_VALUE","Iceland","Consumer price index (CPI)","All Items","Index","Annual","Units","82.96986833333335","86.27791666666668","92.04738916666668","96.69721583333335","108.9723416666667","122.0524333333334","128.639275","133.7861666666667","140.7241833333333","146.1734166666667","149.1621","151.598","154.1705083333334","156.88455","161.0936333333333","165.94895","170.67505","178.2602583333333"
"IMF.STA:CPI(1.0.0)","ISR.CPI._T.IX.A","OBS_VALUE","Israel","Consumer price index (CPI)","All Items","Index","Annual","Units","76.13333333333333","77.13333333333335","78.72500000000002","79.08333333333331","82.68333333333332","85.45833333333331","87.75833333333335","90.81666666666668","92.34166666666668","93.79166666666669","94.24166666666667","93.675","93.15833333333332","93.39999999999998","94.14166666666668","94.94166666666668","94.35833333333332","95.78333333333332"
"IMF.STA:CPI(1.0.0)","ITA.CPI._T.IX.A","OBS_VALUE","Italy","Consumer price index (CPI)","All Items","Index","Annual","Units","82.95349916666667","84.60036916666665","86.36923083333332","87.94956416666668","90.89396833333332","91.59818583333332","92.99553083333332","95.58139500000001","98.4883725","99.68992416666666","99.93022416666668","99.96898749999998","99.87500000000001","101.1","102.25","102.875","102.7333333333334","104.6583333333333"
"IMF.STA:CPI(1.0.0)","JAM.CPI._T.IX.A","OBS_VALUE","Jamaica","Consumer price index (CPI)","All Items","Index","Annual","Units","29.95","34.45833333333335","37.40833333333332","40.86666666666665","49.86666666666665","54.64999999999998","61.54166666666668","66.19166666666665","70.74166666666667","77.34999999999998","83.75","86.84166666666665","88.88333333333333","92.775","96.24166666666667","100.0","105.2267777929352","111.3959948309412"
"IMF.STA:CPI(1.0.0)","JOR.CPI._T.IX.A","OBS_VALUE","Jordan","Consumer price index (CPI)","All Items","Index","Annual","Units","","","64.57121905920008","67.63441724639014","77.08377791624808","76.51407503679619","80.22157889561312","83.56075529122808","87.33371522030377","91.54723785619822","94.20163083874775","93.37562255787482","92.64875826681785","95.7283052247098","99.99999999999994","100.7615140472655","101.0973464811927","102.4582115662692"
"IMF.STA:CPI(1.0.0)","JPN.CPI._T.IX.A","OBS_VALUE","Japan","Consumer price index (CPI)","All Items","Index","Annual","Units","95.47948186528495","95.20932642487048","95.44673575129535","95.5040414507772","96.82207253886013","95.5122279792746","94.81666666666665","94.55833333333332","94.51666666666668","94.83333333333331","97.45","98.225","98.09999999999998","98.575","99.55","100.0166666666667","99.99166666666667","99.75833333333333"
"IMF.STA:CPI(1.0.0)","KAZ.CPI._T.IX.A","OBS_VALUE","Kazakhstan, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","20.49141410815196","22.2786125144378","24.69513712319487","28.9278588759543","31.04424376366542","33.3416617119329","36.16000058909178","38.03875984212995","40.29934198929848","43.05962517650952","45.93527003438458","52.5320774527893","56.4418630564284","59.9207489902672","63.1166586828286","67.35693335906262","72.77342185082583"
"IMF.STA:CPI(1.0.0)","KEN.CPI._T.IX.A","OBS_VALUE","Kenya","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","54.2790309024557","61.890303289275","67.69423360600182","71.5646470599412","76.48697440474523","81.52146507399658","86.65507515685889","93.59237690134425","97.98167824659689","103.115563451546","108.6891267851205","115.3277891278858"
"IMF.STA:CPI(1.0.0)","KGZ.CPI._T.IX.A","OBS_VALUE","Kyrgyz Republic","Consumer price index (CPI)","All Items","Index","Annual","Units","95.8380407119304","99.9961407882458","105.548049851675","116.3457243468016","144.8738151218958","154.7782040113904","167.1105014195286","194.9115496723776","200.307563588584","213.5554091288094","229.6452017703146","244.5797604086441","245.530780183569","253.3271432654015","257.2351234529832","260.1511988889038","276.606862562933","309.5370196917942"
"IMF.STA:CPI(1.0.0)","KHM.CPI._T.IX.A","OBS_VALUE","Cambodia","Consumer price index (CPI)","All Items","Index","Annual","Units","87.244","93.01541666666665","98.42025","106.9915","132.7730833333333","131.1244166666666","136.3646666666667","143.8353333333334","148.0559166666666","152.4111666666666","158.2876666666667","160.225","165.0624166666667","169.8700833333333","174.0473333333334","177.4283333333334","182.64525","187.9798333333334"
"IMF.STA:CPI(1.0.0)","KIR.CPI._T.IX.A","OBS_VALUE","Kiribati","Consumer price index (CPI)","All Items","Index","Annual","Units","","","67.72560298448082","70.15865970582863","79.74612085618658","87.574350041363","84.15934411832082","85.41955438372042","82.81779184369258","81.58541416843032","83.3019592154398","83.7784595369079","85.38475307541631","85.68831370823355","86.17162192519459","84.60926152286852","86.76954372263629","88.551457621815"
"IMF.STA:CPI(1.0.0)","KNA.CPI._T.IX.A","OBS_VALUE","St. Kitts and Nevis","Consumer price index (CPI)","All Items","Index","Annual","Units","","82.70026490581405","89.7194381119027","93.73966393082846","98.70814429229549","100.7394958049503","101.5966666666666","107.525","108.4025","109.6025","109.8741666666667","107.345","106.6075","107.3483333333334","106.235","105.8848897416666","104.6489536416667","105.9002295333334"
"IMF.STA:CPI(1.0.0)","KOR.CPI._T.IX.A","OBS_VALUE","Korea, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","72.41833333333332","74.41258333333334","76.08116666666668","78.00949999999997","81.65558333333333","83.90641666666669","86.37266666666667","89.84999999999998","91.81508333333332","93.00991666666668","94.19558333333332","94.86091666666668","95.78266666666666","97.645","99.08608333333332","99.46558333333336","100.0","102.4983333333334"
"IMF.STA:CPI(1.0.0)","KOS.CPI._T.IX.A","OBS_VALUE","Kosovo, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","77.1251568393499","77.6046030157335","80.98699727378215","88.55961975830658","86.42509911002345","89.43313128514242","95.9943193701727","98.37184698456802","100.1103965245018","100.5398278873379","99.99999999999994","100.2731694310454","101.7654691381547","102.837871348522","105.5898045859268","105.7991130624518","109.3472888101242"
"IMF.STA:CPI(1.0.0)","KWT.CPI._T.IX.A","OBS_VALUE","Kuwait","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","90.19771151178918","94.5627427184466","97.6408980582524","100.2599167822468","103.1764042995839","106.5520284327323","109.9599861303745","112.3481333795654","112.9583333333333","114.1916666666667","116.5916666666666","120.5833333333334"
"IMF.STA:CPI(1.0.0)","LAO.CPI._T.IX.A","OBS_VALUE","Lao People's Democratic Republic","Consumer price index (CPI)","All Items","Index","Annual","Units","","62.22367150556985","66.29658065721893","69.38730914497626","74.68073434368975","74.78617433616787","79.26029103077242","85.25949339238595","88.88739292678615","94.5507884373874","98.4550203153751","99.71263972241692","101.3049631067004","102.1412139055509","104.2252957460073","107.6882424947426","113.1847286052132","117.4355173245788"
"IMF.STA:CPI(1.0.0)","LBN.CPI._T.IX.A","OBS_VALUE","Lebanon","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","80.20758495305338","81.16614316332554","84.39937977107422","88.59528288156548","94.42615881209709","98.97846240099312","100.8141211350495","97.03445330320555","96.2743245743083","100.4346772009994","106.5380815659287","109.7399658763178","202.8700560034842","516.823834674948"
"IMF.STA:CPI(1.0.0)","LBR.CPI._T.IX.A","OBS_VALUE","Liberia","Consumer price index (CPI)","All Items","Index","Annual","Units","","","26.5268307764297","29.54873993114742","34.71665162605702","37.29528059092885","40.01407968180752","43.41054179618302","46.3762575620843","49.8903288879976","54.81007052374742","59.05713674627128","64.27439107171175","72.2570341641881","89.28333117242218","113.3597206960388","132.580682234045","142.9426498924011"
"IMF.STA:CPI(1.0.0)","LBY.CPI._T.IX.A","OBS_VALUE","Libya","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","106.0623688144249","122.5216379310345","129.9462089511494","133.3323706896552","136.5762691570881","150.7833333333333","189.7666666666666","238.7333333333334","270.175","264.3333333333332","268.1583333333332","275.85"
"IMF.STA:CPI(1.0.0)","LCA.CPI._T.IX.A","OBS_VALUE","St. Lucia","Consumer price index (CPI)","All Items","Index","Annual","Units","77.2141448522065","80.2241635595242","82.14603032867223","84.46509798098148","89.1525288780842","89.01261638765102","91.90583270536477","94.45108013495458","98.39690233924318","99.84192491666666","103.353321","102.33673675","99.18658924999998","99.29000325","101.21187935","101.7575","99.97083333333335","102.3808333333334"
"IMF.STA:CPI(1.0.0)","LKA.CPI._T.IX.A","OBS_VALUE","Sri Lanka","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","66.1048095627816","70.54491654609669","75.86605874375832","81.10722774327122","83.68562836438922","86.83921066252589","90.2770781573499","97.23214855072462","99.30809161490681","102.8120719461698","109.1390703933747","116.7949368530021"
"IMF.STA:CPI(1.0.0)","LSO.CPI._T.IX.A","OBS_VALUE","Lesotho, Kingdom of","Consumer price index (CPI)","All Items","Index","Annual","Units","","51.71664331672898","54.8572496367788","59.25265203403908","65.60196839975097","54.54167920216802","53.22981952870168","55.91080886536578","59.29421602836532","62.17895019527618","65.51813989727358","67.6268052843615","72.08781081336838","75.294059923474","78.8718853339728","82.96303595681643","87.09301616387359","92.36018049509963"
"IMF.STA:CPI(1.0.0)","LTU.CPI._T.IX.A","OBS_VALUE","Lithuania, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","70.28721666666665","72.15579166666664","74.85378333333335","79.148275","87.79592499999998","91.70551666666668","92.91530833333336","96.75296666666668","99.74261666666668","100.7874","100.891975","99.99999166666667","100.9055166666666","104.6621166666667","107.485825","109.9950916666667","111.3149166666667","116.5284"
"IMF.STA:CPI(1.0.0)","LUX.CPI._T.IX.A","OBS_VALUE","Luxembourg","Consumer price index (CPI)","All Items","Index","Annual","Units","80.14214","82.13583333333335","84.32583333333332","86.27583333333332","89.21083333333335","89.53916666666667","91.57499999999997","94.69833333333332","97.22000000000001","98.90583333333332","99.5275","100.0","100.2908333333333","102.0266666666666","103.5858333333333","105.3916666666667","106.2558333333334","108.9408333333334"
"IMF.STA:CPI(1.0.0)","LVA.CPI._T.IX.A","OBS_VALUE","Latvia, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","62.83913083333335","67.07979833333331","71.4642675","78.67714","90.79524416666665","94.004045","92.98444333333332","97.04854750000003","99.23969916666665","99.21046833333332","99.82606","99.99999916666665","100.1406325","103.0751166666667","105.6875083333333","108.6588166666666","108.89685","112.464125"
"IMF.STA:CPI(1.0.0)","MAC.CPI._T.IX.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Consumer price index (CPI)","All Items","Index","Annual","Units","53.97083333333332","56.34333333333332","59.245","62.54583333333335","67.93166666666664","68.72583333333333","70.65666666666665","74.75916666666664","79.325","83.68833333333332","88.75000000000001","92.7975","94.99583333333335","96.16250000000002","99.05166666666665","101.7775","102.6033333333334","102.6304763933333"
"IMF.STA:CPI(1.0.0)","MAR.CPI._T.IX.A","OBS_VALUE","Morocco","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","86.61474147414742","89.83234323432342","90.70539053905392","91.60660066006602","92.43740374037405","93.62718627062708","95.3879903190319","95.809900990099","97.3025302530253","98.8937293729373","99.64004400440042","101.437467409461","101.7452145214522","102.463503850385","103.9"
"IMF.STA:CPI(1.0.0)","MDG.CPI._T.IX.A","OBS_VALUE","Madagascar, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","35.922856776922","42.51966720359055","47.09718029444952","51.94252234023152","56.77136328954808","61.85479493365128","67.57470683058192","73.98250576397275","78.2097509835711","82.76658694336355","87.79913320896883","94.29994937959358","99.99166666666667","108.6","117.9333333333334","124.55","129.7833333333334","137.3266666666666"
"IMF.STA:CPI(1.0.0)","MDV.CPI._T.IX.A","OBS_VALUE","Maldives","Consumer price index (CPI)","All Items","Index","Annual","Units","51.8193881509722","52.49318270507662","53.93066720973028","57.59513391486588","64.53042797714538","67.4537703196498","71.60209987036617","79.6741014550638","88.34638491714227","91.70852145358732","93.65274371988838","94.54544790915432","95.0205476850391","97.6977263238236","97.56742355806561","97.78210089772784","96.44270685295002","96.96653511503132"
"IMF.STA:CPI(1.0.0)","MEX.CPI._T.IX.A","OBS_VALUE","Mexico","Consumer price index (CPI)","All Items","Index","Annual","Units","56.82756666666665","59.0938825","61.23867583333335","63.66792166666668","66.93089166666668","70.47645916666669","73.40597333333332","75.9071925","79.02812416666669","82.03624333333335","85.332965","87.65456833333332","90.12792416666667","95.57296416666665","100.2554183333333","103.9006666666666","107.43","113.5419166666666"
"IMF.STA:CPI(1.0.0)","MKD.CPI._T.IX.A","OBS_VALUE","North Macedonia, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","86.3525","86.80629616134055","89.595928725609","91.61341220317978","99.2465470435176","98.51248587441827","100.0000000000001","103.9047542206974","107.3502937111869","110.34","110.0291666666667","109.6991666666666","109.4366666666667","110.9158333333334","112.5333333333333","113.3958333333333","114.7566666666667","118.4641666666667"
"IMF.STA:CPI(1.0.0)","MLT.CPI._T.IX.A","OBS_VALUE","Malta","Consumer price index (CPI)","All Items","Index","Annual","Units","","80.48583333333332","82.71833333333332","83.75166666666668","87.31833333333331","89.13833333333332","90.48934523314333","93.17053121411509","95.38409586696282","96.5098994359043","96.80937590014997","97.87480980580432","98.5038539210533","99.84779566648238","101.0038570332665","102.662400985934","103.3179465699355","104.8655380114688"
"IMF.STA:CPI(1.0.0)","MLI.CPI._T.IX.A","OBS_VALUE","Mali","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","92.72537637487756","95.4660083539434","100.5477866244163","99.9377266474592","100.8209908136483","102.2835914260718","100.4428477690289","102.210498687664","102.5166666666667","100.8166666666667","101.2583333333334","105.2333333333334"
"IMF.STA:CPI(1.0.0)","MMR.CPI._T.IX.A","OBS_VALUE","Myanmar","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","92.562510534213","97.2105001110174","98.6371451052834","104.203277508575","109.364777603988","119.704311671538","127.998414253743","133.85118853298","143.049882119771","155.674130014551","",""
"IMF.STA:CPI(1.0.0)","MNE.CPI._T.IX.A","OBS_VALUE","Montenegro","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","90.06911983239029","93.17663336676507","97.03903519886748","99.17961217443192","98.47492709350088","100.0","99.72861497661478","102.1023913631466","104.7685132890632","105.1473182069034","104.8785030946696","107.4069161280986"
"IMF.STA:CPI(1.0.0)","MNG.CPI._T.IX.A","OBS_VALUE","Mongolia","Consumer price index (CPI)","All Items","Index","Annual","Units","","","29.6236607142857","32.47670454545455","41.5557832792208","44.7221286525974","49.21500608766232","53.35458603896102","61.0004768668831","67.39982751623376","75.65898944805198","79.99854910714285","80.58515624999998","84.05147118506495","89.78735194355399","96.34278894304344","100.0","107.3528124338022"
"IMF.STA:CPI(1.0.0)","MOZ.CPI._T.IX.A","OBS_VALUE","Mozambique, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","38.60034329781018","41.08140073680868","46.52266837786695","50.4722041478667","57.7920896461648","59.98160844613315","67.4346484999604","74.96480974432045","76.9157348610781","80.19338545871922","82.24613464735218","85.16649722947835","100.0008333333334","115.1141666666667","119.6166666666666","122.9691666666666","127.2533333333333","135.4083333333333"
"IMF.STA:CPI(1.0.0)","MRT.CPI._T.IX.A","OBS_VALUE","Mauritania, Islamic Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","74.07291467720059","78.2849373396405","82.122799457788","85.51373339735741","88.53610390629568","91.41771227968007","92.76311631039322","94.85425345999398","97.76377485153628","100.0124322230829","102.3984237025562","106.0490963077718"
"IMF.STA:CPI(1.0.0)","MSR.CPI._T.IX.A","OBS_VALUE","Montserrat, United Kingdom-British Overseas Territory","Consumer price index (CPI)","All Items","Index","Annual","Units","77.18365061590146","79.24598730869728","80.77640910787608","82.96628095060348","87.03185268134878","89.45813114346149","91.33103147940771","94.6808510638298","99.1931068806769","100.0553689187508","99.6736940976845","98.53065329864178","98.28833333333333","99.46083333333333","100.7675","99.68833333333335","97.8002911027672","100.3516666666666"
"IMF.STA:CPI(1.0.0)","MTQ.CPI._T.IX.A","OBS_VALUE","Martinique","Consumer price index (CPI)","All Items","Index","Annual","Units","84.0916666666667","86.1416666666667","88.2358333333333","90.3891666666667","92.8833333333333","92.5583333333333","94.0591666666667","96.465","97.8933333333333","99.105","99.8608333333333","100.0","99.755","100.316666666667","","","",""
"IMF.STA:CPI(1.0.0)","MUS.CPI._T.IX.A","OBS_VALUE","Mauritius","Consumer price index (CPI)","All Items","Index","Annual","Units","42.2232938837447","44.30792970341955","48.25731748564775","52.51713216082358","57.6282481762494","59.07822750426508","60.81061559674888","64.7769834678614","67.27229673002782","69.6559531538247","71.89726713021729","72.82226121025515","73.53422635064793","76.23072424457658","78.68234537238312","79.0015243902435","81.040396341463","84.30513211382068"
"IMF.STA:CPI(1.0.0)","MWI.CPI._T.IX.A","OBS_VALUE","Malawi","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","18.60395030474128","20.02209643836324","24.28104963059894","30.90572933814735","38.25884053461372","46.625034164546","56.74784811791352","63.29847576665038","71.16025919710054","77.82857042352585","84.54168520348722","92.42954626460198"
"IMF.STA:CPI(1.0.0)","MYS.CPI._T.IX.A","OBS_VALUE","Malaysia","Consumer price index (CPI)","All Items","Index","Annual","Units","85.25095850110938","87.78723498233215","90.95568315665489","92.7996760895171","97.8487043580683","98.4194640753828","100.0166666666667","103.1916666666667","104.9083333333334","107.1166666666667","110.4833333333333","112.8083333333334","115.1666666666667","119.625","120.6833333333333","121.4833333333333","120.1","123.075"
"IMF.STA:CPI(1.0.0)","NAM.CPI._T.IX.A","OBS_VALUE","Namibia","Consumer price index (CPI)","All Items","Index","Annual","Units","","62.19135336516418","65.2767701986186","69.55101570016635","75.87643233099715","83.04806520442672","87.09659184207578","91.4562946459742","97.60398473566396","103.0707107400752","108.585168643297","112.2705659719075","119.8247834535728","127.1889747687274","132.6474054307862","137.5850646830108","140.624844844955","145.7111123127991"
"IMF.STA:CPI(1.0.0)","NCL.CPI._T.IX.A","OBS_VALUE","New Caledonia","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","99.3208333333333","101.733333333333","103.513333333333","104.835833333333","105.023333333333","105.6225","106.233333333333","","","","",""
"IMF.STA:CPI(1.0.0)","NER.CPI._T.IX.A","OBS_VALUE","Niger","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","","","","92.84355746259271","95.57537250094302","96.01032629196528","98.21590541433198","97.30221535898406","96.74166666666667","98.34166666666665","101.0916666666666","104.0916666666666","101.5","104.4416666666667","108.45"
"IMF.STA:CPI(1.0.0)","NGA.CPI._T.IX.A","OBS_VALUE","Nigeria","Consumer price index (CPI)","All Items","Index","Annual","Units","","66.8675","72.3675","76.26666666666668","85.09916666666668","95.76875358339795","108.927430256108","120.7200632909991","135.4771751276884","146.9866634449652","158.8152841907126","173.1236439582994","200.298537983892","233.3523359446718","261.5765495378885","291.386917859901","329.9840972647592","385.925792181719"
"IMF.STA:CPI(1.0.0)","NIC.CPI._T.IX.A","OBS_VALUE","Nicaragua","Consumer price index (CPI)","All Items","Index","Annual","Units","","87.50774550008148","95.50612816355925","106.1330327214238","127.1751833754684","131.8641344276683","139.0575","150.2966666666666","161.1083333333333","172.6041666666667","183.0225","190.33860475","197.0445634166667","204.6321025833334","214.75573825","226.3016293333333","234.6336330833333","246.1973498333334"
"IMF.STA:CPI(1.0.0)","NLD.CPI._T.IX.A","OBS_VALUE","Netherlands, The","Consumer price index (CPI)","All Items","Index","Annual","Units","83.475","84.88416666666669","85.81916666666665","87.20416666666665","89.37249999999997","90.43583333333332","91.58916666666666","93.73333333333332","96.035","98.4425","99.40333333333335","100.0","100.3166666666667","101.7025","103.435","106.1591666666667","107.51","110.3866666666667"
"IMF.STA:CPI(1.0.0)","NOR.CPI._T.IX.A","OBS_VALUE","Norway","Consumer price index (CPI)","All Items","Index","Annual","Units","81.04166666666669","82.28333333333335","84.2","84.8","87.98333333333332","89.91666666666669","92.09166666666668","93.27499999999998","93.92500000000003","95.91666666666669","97.875","100.0","103.55","105.4916666666667","108.4083333333333","110.7583333333333","112.1833333333333","116.0916666666667"
